Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,LLOC_NAIX
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,6,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8,6,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,45,6,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,110,1,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,32,1,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,323,1,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,1,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,1,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,937,2,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,273,2,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,1167,2,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,37,2,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,503,2,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,2493,3,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,343,3,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,770,3,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,116,3,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,1094,3,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,3,6
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,3591,4,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,473,4,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,687,4,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,226,4,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,1398,4,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,3668,5,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,803,5,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,974,5,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,532,5,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,2038,5,5
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,5,6
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,193,6,1
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,15,6,2
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,7,6,3
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,6,4
2021-01-01,7,Horta-Guinardó,33,el Baix Guinardó,35,6,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,35,1,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,..,1,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,147,1,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,..,1,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,..,1,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,437,2,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,68,2,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,578,2,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,21,2,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,207,2,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,1036,3,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,121,3,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,353,3,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,47,3,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,365,3,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,1231,4,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,129,4,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,220,4,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,115,4,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,439,4,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,1116,5,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,205,5,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,306,5,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,218,5,4
2021-01-01,7,Horta-Guinardó,34,Can Baró,629,5,5
2021-01-01,7,Horta-Guinardó,34,Can Baró,..,5,6
2021-01-01,7,Horta-Guinardó,34,Can Baró,92,6,1
2021-01-01,7,Horta-Guinardó,34,Can Baró,..,6,2
2021-01-01,7,Horta-Guinardó,34,Can Baró,..,6,3
2021-01-01,7,Horta-Guinardó,34,Can Baró,16,6,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,114,1,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,42,1,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,337,1,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,17,1,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,1269,2,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,314,2,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,1752,2,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,74,2,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,963,2,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,6
2021-01-01,7,Horta-Guinardó,35,el Guinardó,3585,3,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,488,3,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,1096,3,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,161,3,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,1958,3,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,6
2021-01-01,7,Horta-Guinardó,35,el Guinardó,5330,4,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,574,4,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,927,4,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,337,4,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,2231,4,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,6
2021-01-01,7,Horta-Guinardó,35,el Guinardó,5192,5,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,899,5,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,1281,5,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,703,5,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,2495,5,5
2021-01-01,7,Horta-Guinardó,35,el Guinardó,6,5,6
2021-01-01,7,Horta-Guinardó,35,el Guinardó,317,6,1
2021-01-01,7,Horta-Guinardó,35,el Guinardó,30,6,2
2021-01-01,7,Horta-Guinardó,35,el Guinardó,7,6,3
2021-01-01,7,Horta-Guinardó,35,el Guinardó,10,6,4
2021-01-01,7,Horta-Guinardó,35,el Guinardó,58,6,5
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,21,1,1
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,1,2
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,77,1,3
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,5
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,301,2,1
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,76,2,2
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,517,2,3
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,12,2,4
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,89,2,5
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,1085,3,1
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,121,3,2
2021-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,345,3,3
